pH	C:NaCl	C:U	C:BC	T	Time	C/C0
6	5.00E-03	1.00E-05	25	25	48	0
6	5.00E-03	1.00E-05	25	25	52	0.01422
6	5.00E-03	1.00E-05	25	25	56	0
6	5.00E-03	1.00E-05	25	25	60	0.05687
6	5.00E-03	1.00E-05	25	25	64	0.06635
6	5.00E-03	1.00E-05	25	25	68	0.11374
6	5.00E-03	1.00E-05	25	25	72	0.14218
6	5.00E-03	1.00E-05	25	25	76	0.16114
6	5.00E-03	1.00E-05	25	25	80	0.18009
6	5.00E-03	1.00E-05	25	25	84	0.18957
6	5.00E-03	1.00E-05	25	25	88	0.25592
6	5.00E-03	1.00E-05	25	25	92	0.31754
6	5.00E-03	1.00E-05	25	25	96	0.34597
6	5.00E-03	1.00E-05	25	25	100	0.38389
6	5.00E-03	1.00E-05	25	25	104	0.42654
6	5.00E-03	1.00E-05	25	25	108	0.46919
6	5.00E-03	1.00E-05	25	25	112	0.51659
6	5.00E-03	1.00E-05	25	25	116	0.54502
6	5.00E-03	1.00E-05	25	25	120	0.54976
6	5.00E-03	1.00E-05	25	25	124	0.54028
6	5.00E-03	1.00E-05	25	25	128	0.57346
6	5.00E-03	1.00E-05	25	25	132	0.59242
6	5.00E-03	1.00E-05	25	25	136	0.5782
6	5.00E-03	1.00E-05	25	25	140	0.63507
6	5.00E-03	1.00E-05	25	25	144	0.59242
6	5.00E-03	1.00E-05	25	25	148	0.63507
6	5.00E-03	1.00E-05	25	25	152	0.62085
6	5.00E-03	1.00E-05	25	25	156	0.64929
6	5.00E-03	1.00E-05	25	25	160	0.64929
6	5.00E-03	1.00E-05	25	25	164	0.66351
6	5.00E-03	1.00E-05	25	25	168	0.72038
6	5.00E-03	1.00E-05	25	25	172	0.64929
6	5.00E-03	1.00E-05	25	25	176	0.66351
6	5.00E-03	1.00E-05	25	25	180	0.6872
6	5.00E-03	1.00E-05	25	25	184	0.67773
6	5.00E-03	1.00E-05	25	25	188	0.74408
6	5.00E-03	1.00E-05	25	25	192	0.7109
6	5.00E-03	1.00E-05	25	25	196	0.7109
6	5.00E-03	1.00E-05	25	25	200	0.66351
6	5.00E-03	1.00E-05	25	25	204	0.6872
6	5.00E-03	1.00E-05	25	25	208	0.72038
6	5.00E-03	1.00E-05	25	25	212	0.69194
6	5.00E-03	1.00E-05	25	25	216	0.70142
6	5.00E-03	1.00E-05	25	25	220	0.54502
6	5.00E-03	1.00E-05	25	25	224	0.22749
6	5.00E-03	1.00E-05	25	25	228	0.08057
6	5.00E-03	1.00E-05	25	25	232	0.05213
6	5.00E-03	1.00E-05	25	25	236	0.03318
6	5.00E-03	1.00E-05	25	25	240	0.04265
6	5.00E-03	1.00E-05	25	25	4	0
6	5.00E-03	1.00E-05	25	25	8	0
6	5.00E-03	1.00E-05	25	25	12	0
6	5.00E-03	1.00E-05	25	25	16	0
6	5.00E-03	1.00E-05	25	25	20	0.03571
6	5.00E-03	1.00E-05	25	25	24	0.05357
6	5.00E-03	1.00E-05	25	25	28	0.14286
6	5.00E-03	1.00E-05	25	25	32	0.16071
6	5.00E-03	1.00E-05	25	25	36	0.19643
6	5.00E-03	1.00E-05	25	25	40	0.28571
6	5.00E-03	1.00E-05	25	25	44	0.35714
6	5.00E-03	1.00E-05	25	25	48	0.42857
6	5.00E-03	1.00E-05	25	25	52	0.5
6	5.00E-03	1.00E-05	25	25	56	0.53571
6	5.00E-03	1.00E-05	25	25	60	0.55357
6	5.00E-03	1.00E-05	25	25	64	0.57143
6	5.00E-03	1.00E-05	25	25	68	0.58929
6	5.00E-03	1.00E-05	25	25	72	0.60714
6	5.00E-03	1.00E-05	25	25	76	0.625
6	5.00E-03	1.00E-05	25	25	80	0.625
6	5.00E-03	1.00E-05	25	25	84	0.58929
6	5.00E-03	1.00E-05	25	25	88	0.60714
6	5.00E-03	1.00E-05	25	25	92	0.625
6	5.00E-03	1.00E-05	25	25	96	0.58929
6	5.00E-03	1.00E-05	25	25	100	0.60714
6	5.00E-03	1.00E-05	25	25	104	0.625
6	5.00E-03	1.00E-05	25	25	108	0.60714
6	5.00E-03	1.00E-05	25	25	112	0.58929
6	5.00E-03	1.00E-05	25	25	116	0.625
6	5.00E-03	1.00E-05	25	25	120	0.60714
6	5.00E-03	1.00E-05	25	25	124	0.58929
6	5.00E-03	1.00E-05	25	25	128	0.60714
6	5.00E-03	1.00E-05	25	25	132	0.625
6	5.00E-03	1.00E-05	25	25	136	0.625
6	5.00E-03	1.00E-05	25	25	140	0.64286
6	5.00E-03	1.00E-05	25	25	144	0.625
6	5.00E-03	1.00E-05	25	25	148	0.60714
6	5.00E-03	1.00E-05	25	25	152	0.625
6	5.00E-03	1.00E-05	25	25	156	0.625
6	5.00E-03	1.00E-05	25	25	160	0.64286
6	5.00E-03	1.00E-05	25	25	164	0.625
6	5.00E-03	1.00E-05	25	25	168	0.625
6	5.00E-03	1.00E-05	25	25	172	0.64286
6	5.00E-03	1.00E-05	25	25	176	0.64286
6	5.00E-03	1.00E-05	25	25	180	0.625
6	5.00E-03	1.00E-05	25	25	184	0.625
6	5.00E-03	1.00E-05	25	25	188	0.64286
6	5.00E-03	1.00E-05	25	25	192	0.64286
6	5.00E-03	1.00E-05	25	25	196	0.625
6	5.00E-03	1.00E-05	25	25	200	0.64286
6	5.00E-03	1.00E-05	25	25	204	0.66071
6	5.00E-03	1.00E-05	25	25	208	0.66071
6	5.00E-03	1.00E-05	25	25	212	0.64286
6	5.00E-03	1.00E-05	25	25	216	0.26786
6	5.00E-03	1.00E-05	25	25	220	0.16071
6	5.00E-03	1.00E-05	25	25	224	0.03571
6	5.00E-03	1.00E-05	25	25	228	0
6	5.00E-03	1.00E-05	25	25	232	0
6	5.00E-03	1.00E-05	25	25	236	0
6	5.00E-03	1.00E-05	25	25	240	0
6	5.00E-03	1.00E-05	25	25	4	0
6	5.00E-03	1.00E-05	25	25	8	0
6	5.00E-03	1.00E-05	25	25	12	0
6	5.00E-03	1.00E-05	25	25	16	0
6	5.00E-03	1.00E-05	25	25	20	0
6	5.00E-03	1.00E-05	25	25	24	0.05357
6	5.00E-03	1.00E-05	25	25	28	0.07143
6	5.00E-03	1.00E-05	25	25	32	0.05357
6	5.00E-03	1.00E-05	25	25	36	0.07143
6	5.00E-03	1.00E-05	25	25	40	0.07143
6	5.00E-03	1.00E-05	25	25	44	0.05357
6	5.00E-03	1.00E-05	25	25	48	0.05357
6	5.00E-03	1.00E-05	25	25	52	0.07143
6	5.00E-03	1.00E-05	25	25	56	0.07143
6	5.00E-03	1.00E-05	25	25	60	0.05357
6	5.00E-03	1.00E-05	25	25	64	0.05357
6	5.00E-03	1.00E-05	25	25	68	0.05357
6	5.00E-03	1.00E-05	25	25	72	0.07143
6	5.00E-03	1.00E-05	25	25	76	0.03571
6	5.00E-03	1.00E-05	25	25	80	0.03571
6	5.00E-03	1.00E-05	25	25	84	0.05357
6	5.00E-03	1.00E-05	25	25	88	0.05357
6	5.00E-03	1.00E-05	25	25	92	0.03571
6	5.00E-03	1.00E-05	25	25	96	0.03571
6	5.00E-03	1.00E-05	25	25	100	0.05357
6	5.00E-03	1.00E-05	25	25	104	0.05357
6	5.00E-03	1.00E-05	25	25	108	0.07143
6	5.00E-03	1.00E-05	25	25	112	0.07143
6	5.00E-03	1.00E-05	25	25	116	0.05357
6	5.00E-03	1.00E-05	25	25	120	0.05357
6	5.00E-03	1.00E-05	25	25	124	0.03571
6	5.00E-03	1.00E-05	25	25	128	0.03571
6	5.00E-03	1.00E-05	25	25	132	0.03571
6	5.00E-03	1.00E-05	25	25	136	0.05357
6	5.00E-03	1.00E-05	25	25	140	0.05357
6	5.00E-03	1.00E-05	25	25	144	0.03571
6	5.00E-03	1.00E-05	25	25	148	0.03571
6	5.00E-03	1.00E-05	25	25	152	0.07143
6	5.00E-03	1.00E-05	25	25	156	0.01786
6	5.00E-03	1.00E-05	25	25	160	0.07143
6	5.00E-03	1.00E-05	25	25	164	0.01786
6	5.00E-03	1.00E-05	25	25	168	0.07143
6	5.00E-03	1.00E-05	25	25	172	0.03571
6	5.00E-03	1.00E-05	25	25	176	0.03571
6	5.00E-03	1.00E-05	25	25	180	0.07143
6	5.00E-03	1.00E-05	25	25	184	0.07143
6	5.00E-03	1.00E-05	25	25	188	0.05357
6	5.00E-03	1.00E-05	25	25	192	0.05357
6	5.00E-03	1.00E-05	25	25	196	0.05357
6	5.00E-03	1.00E-05	25	25	200	0.03571
6	5.00E-03	1.00E-05	25	25	204	0.05357
6	5.00E-03	1.00E-05	25	25	208	0.05357
6	5.00E-03	1.00E-05	25	25	212	0.03571
6	5.00E-03	1.00E-05	25	25	216	0.03571
6	5.00E-03	1.00E-05	25	25	220	0.01786
6	5.00E-03	1.00E-05	25	25	224	0
6	5.00E-03	1.00E-05	25	25	228	0
6	5.00E-03	1.00E-05	25	25	232	0
6	5.00E-03	1.00E-05	25	25	236	0
6	5.00E-03	1.00E-05	25	25	240	0
6	5.00E-03	1.00E-05	25	25	4	0
6	5.00E-03	1.00E-05	25	25	8	0
6	5.00E-03	1.00E-05	25	25	12	0
6	5.00E-03	1.00E-05	25	25	16	0
6	5.00E-03	1.00E-05	25	25	20	0
6	5.00E-03	1.00E-05	25	25	24	0.0375
6	5.00E-03	1.00E-05	25	25	28	0.0375
6	5.00E-03	1.00E-05	25	25	32	0.0375
6	5.00E-03	1.00E-05	25	25	36	0.025
6	5.00E-03	1.00E-05	25	25	40	0.025
6	5.00E-03	1.00E-05	25	25	44	0.0125
6	5.00E-03	1.00E-05	25	25	48	0.0125
6	5.00E-03	1.00E-05	25	25	52	0.025
6	5.00E-03	1.00E-05	25	25	56	0.025
6	5.00E-03	1.00E-05	25	25	60	0.025
6	5.00E-03	1.00E-05	25	25	64	0.0375
6	5.00E-03	1.00E-05	25	25	68	0.0375
6	5.00E-03	1.00E-05	25	25	72	0.025
6	5.00E-03	1.00E-05	25	25	76	0.025
6	5.00E-03	1.00E-05	25	25	80	0.0375
6	5.00E-03	1.00E-05	25	25	84	0.05
6	5.00E-03	1.00E-05	25	25	88	0.05
6	5.00E-03	1.00E-05	25	25	92	0.0625
6	5.00E-03	1.00E-05	25	25	96	0.0625
6	5.00E-03	1.00E-05	25	25	100	0.025
6	5.00E-03	1.00E-05	25	25	104	0.025
6	5.00E-03	1.00E-05	25	25	108	0.0375
6	5.00E-03	1.00E-05	25	25	112	0.0375
6	5.00E-03	1.00E-05	25	25	116	0.05
6	5.00E-03	1.00E-05	25	25	120	0.05
6	5.00E-03	1.00E-05	25	25	124	0.0375
6	5.00E-03	1.00E-05	25	25	128	0.0375
6	5.00E-03	1.00E-05	25	25	132	0.0625
6	5.00E-03	1.00E-05	25	25	136	0.05
6	5.00E-03	1.00E-05	25	25	140	0.05
6	5.00E-03	1.00E-05	25	25	144	0.0375
6	5.00E-03	1.00E-05	25	25	148	0.0125
6	5.00E-03	1.00E-05	25	25	152	0.0125
6	5.00E-03	1.00E-05	25	25	156	0.0375
6	5.00E-03	1.00E-05	25	25	160	0.0375
6	5.00E-03	1.00E-05	25	25	164	0.0375
6	5.00E-03	1.00E-05	25	25	168	0.025
6	5.00E-03	1.00E-05	25	25	172	0.05
6	5.00E-03	1.00E-05	25	25	176	0.05
6	5.00E-03	1.00E-05	25	25	180	0.0125
6	5.00E-03	1.00E-05	25	25	184	0.025
6	5.00E-03	1.00E-05	25	25	188	0.0375
6	5.00E-03	1.00E-05	25	25	192	0.05
6	5.00E-03	1.00E-05	25	25	196	0.05
6	5.00E-03	1.00E-05	25	25	200	0.05
6	5.00E-03	1.00E-05	25	25	204	0.025
6	5.00E-03	1.00E-05	25	25	208	0.025
6	5.00E-03	1.00E-05	25	25	212	0.0375
6	5.00E-03	1.00E-05	25	25	216	0.0375
6	5.00E-03	1.00E-05	25	25	220	0.0125
6	5.00E-03	1.00E-05	25	25	224	0
6	5.00E-03	1.00E-05	25	25	228	0
6	5.00E-03	1.00E-05	25	25	232	0
6	5.00E-03	1.00E-05	25	25	236	0
6	5.00E-03	1.00E-05	25	25	240	0
7.3	1.00E-03	1.00E-05	0	25	4	0.0268
7.3	1.00E-03	1.00E-05	0	25	8	0.03505
7.3	1.00E-03	1.00E-05	0	25	12	0.03505
7.3	1.00E-03	1.00E-05	0	25	16	0.4268
7.3	1.00E-03	1.00E-05	0	25	20	0.76082
7.3	1.00E-03	1.00E-05	0	25	24	0.82268
7.3	1.00E-03	1.00E-05	0	25	28	0.86392
7.3	1.00E-03	1.00E-05	0	25	32	0.86804
7.3	1.00E-03	1.00E-05	0	25	36	0.88454
7.3	1.00E-03	1.00E-05	0	25	40	0.87629
7.3	1.00E-03	1.00E-05	0	25	44	0.88866
7.3	1.00E-03	1.00E-05	0	25	48	0.92577
7.3	1.00E-03	1.00E-05	0	25	52	0.90928
7.3	1.00E-03	1.00E-05	0	25	56	0.90515
7.3	1.00E-03	1.00E-05	0	25	60	0.90515
7.3	1.00E-03	1.00E-05	0	25	64	0.92165
7.3	1.00E-03	1.00E-05	0	25	68	0.9299
7.3	1.00E-03	1.00E-05	0	25	72	0.9299
7.3	1.00E-03	1.00E-05	0	25	76	0.9299
7.3	1.00E-03	1.00E-05	0	25	80	0.90515
7.3	1.00E-03	1.00E-05	0	25	84	0.90928
7.3	1.00E-03	1.00E-05	0	25	88	0.90103
7.3	1.00E-03	1.00E-05	0	25	92	0.92165
7.3	1.00E-03	1.00E-05	0	25	96	0.90103
7.3	1.00E-03	1.00E-05	0	25	100	0.91753
7.3	1.00E-03	1.00E-05	0	25	104	0.9134
7.3	1.00E-03	1.00E-05	0	25	108	0.9299
7.3	1.00E-03	1.00E-05	0	25	112	0.9299
7.3	1.00E-03	1.00E-05	0	25	116	0.92165
7.3	1.00E-03	1.00E-05	0	25	120	0.88866
7.3	1.00E-03	1.00E-05	0	25	124	0.9134
7.3	1.00E-03	1.00E-05	0	25	128	0.90928
7.3	1.00E-03	1.00E-05	0	25	132	0.43918
7.3	1.00E-03	1.00E-05	0	25	136	0.11753
7.3	1.00E-03	1.00E-05	0	25	140	0.07629
7.3	1.00E-03	1.00E-05	0	25	144	0.06392
7.3	1.00E-03	1.00E-05	0	25	148	0.05567
7.3	1.00E-03	1.00E-05	0	25	152	0.04742
7.3	1.00E-03	1.00E-05	0	25	4	0.02268
7.3	1.00E-03	1.00E-05	0	25	8	0.02268
7.3	1.00E-03	1.00E-05	0	25	12	0.03505
7.3	1.00E-03	1.00E-05	0	25	16	0.31134
7.3	1.00E-03	1.00E-05	0	25	20	0.45155
7.3	1.00E-03	1.00E-05	0	25	24	0.53402
7.3	1.00E-03	1.00E-05	0	25	28	0.60412
7.3	1.00E-03	1.00E-05	0	25	32	0.64536
7.3	1.00E-03	1.00E-05	0	25	36	0.66598
7.3	1.00E-03	1.00E-05	0	25	40	0.64948
7.3	1.00E-03	1.00E-05	0	25	44	0.6701
7.3	1.00E-03	1.00E-05	0	25	48	0.74845
7.3	1.00E-03	1.00E-05	0	25	52	0.74845
7.3	1.00E-03	1.00E-05	0	25	56	0.72371
7.3	1.00E-03	1.00E-05	0	25	60	0.79794
7.3	1.00E-03	1.00E-05	0	25	64	0.83093
7.3	1.00E-03	1.00E-05	0	25	68	0.83505
7.3	1.00E-03	1.00E-05	0	25	72	0.81443
7.3	1.00E-03	1.00E-05	0	25	76	0.78969
7.3	1.00E-03	1.00E-05	0	25	80	0.75258
7.3	1.00E-03	1.00E-05	0	25	84	0.79381
7.3	1.00E-03	1.00E-05	0	25	88	0.74021
7.3	1.00E-03	1.00E-05	0	25	92	0.82268
7.3	1.00E-03	1.00E-05	0	25	96	0.83505
7.3	1.00E-03	1.00E-05	0	25	100	0.90103
7.3	1.00E-03	1.00E-05	0	25	104	0.83093
7.3	1.00E-03	1.00E-05	0	25	108	0.84742
7.3	1.00E-03	1.00E-05	0	25	112	0.41856
7.3	1.00E-03	1.00E-05	0	25	116	0.12577
7.3	1.00E-03	1.00E-05	0	25	120	0.14227
7.3	1.00E-03	1.00E-05	0	25	124	0.10103
7.3	1.00E-03	1.00E-05	0	25	128	0.06804
7.3	1.00E-03	1.00E-05	0	25	132	0.05979
3.5	1.00E-03	1.00E-05	0	25	4	0.08804
3.5	1.00E-03	1.00E-05	0	25	8	0.08804
3.5	1.00E-03	1.00E-05	0	25	12	0.07901
3.5	1.00E-03	1.00E-05	0	25	16	0.19639
3.5	1.00E-03	1.00E-05	0	25	20	0.31828
3.5	1.00E-03	1.00E-05	0	25	24	0.40858
3.5	1.00E-03	1.00E-05	0	25	28	0.42212
3.5	1.00E-03	1.00E-05	0	25	32	0.31828
3.5	1.00E-03	1.00E-05	0	25	36	0.30926
3.5	1.00E-03	1.00E-05	0	25	40	0.41309
3.5	1.00E-03	1.00E-05	0	25	44	0.44921
3.5	1.00E-03	1.00E-05	0	25	48	0.41761
3.5	1.00E-03	1.00E-05	0	25	52	0.4447
3.5	1.00E-03	1.00E-05	0	25	56	0.4447
3.5	1.00E-03	1.00E-05	0	25	60	0.4763
3.5	1.00E-03	1.00E-05	0	25	64	0.42212
3.5	1.00E-03	1.00E-05	0	25	68	0.49436
3.5	1.00E-03	1.00E-05	0	25	72	0.49436
3.5	1.00E-03	1.00E-05	0	25	76	0.52144
3.5	1.00E-03	1.00E-05	0	25	80	0.54402
3.5	1.00E-03	1.00E-05	0	25	84	0.5395
3.5	1.00E-03	1.00E-05	0	25	88	0.57111
3.5	1.00E-03	1.00E-05	0	25	92	0.56659
3.5	1.00E-03	1.00E-05	0	25	96	0.53499
3.5	1.00E-03	1.00E-05	0	25	100	0.57562
3.5	1.00E-03	1.00E-05	0	25	104	0.57562
3.5	1.00E-03	1.00E-05	0	25	108	0.58916
3.5	1.00E-03	1.00E-05	0	25	112	0.58014
3.5	1.00E-03	1.00E-05	0	25	116	0.57562
3.5	1.00E-03	1.00E-05	0	25	120	0.55756
3.5	1.00E-03	1.00E-05	0	25	124	0.58465
3.5	1.00E-03	1.00E-05	0	25	128	0.60271
3.5	1.00E-03	1.00E-05	0	25	132	0.50339
3.5	1.00E-03	1.00E-05	0	25	136	0.54853
3.5	1.00E-03	1.00E-05	0	25	140	0.30023
3.5	1.00E-03	1.00E-05	0	25	144	0.15124
3.5	1.00E-03	1.00E-05	0	25	148	0.11964
2.5	1.00E-03	1.00E-05	0	25	4	0.06601
2.5	1.00E-03	1.00E-05	0	25	8	0.02689
2.5	1.00E-03	1.00E-05	0	25	12	0.73594
2.5	1.00E-03	1.00E-05	0	25	16	0.83863
2.5	1.00E-03	1.00E-05	0	25	20	0.84841
2.5	1.00E-03	1.00E-05	0	25	24	0.88753
2.5	1.00E-03	1.00E-05	0	25	28	0.9022
2.5	1.00E-03	1.00E-05	0	25	32	0.89242
2.5	1.00E-03	1.00E-05	0	25	36	0.9022
2.5	1.00E-03	1.00E-05	0	25	40	0.89731
2.5	1.00E-03	1.00E-05	0	25	44	0.91198
2.5	1.00E-03	1.00E-05	0	25	48	0.91198
2.5	1.00E-03	1.00E-05	0	25	52	0.93154
2.5	1.00E-03	1.00E-05	0	25	56	0.92176
2.5	1.00E-03	1.00E-05	0	25	60	0.97555
2.5	1.00E-03	1.00E-05	0	25	64	0.93643
2.5	1.00E-03	1.00E-05	0	25	68	0.94132
2.5	1.00E-03	1.00E-05	0	25	72	0.93643
2.5	1.00E-03	1.00E-05	0	25	76	0.97066
2.5	1.00E-03	1.00E-05	0	25	80	0.96088
2.5	1.00E-03	1.00E-05	0	25	84	0.95599
2.5	1.00E-03	1.00E-05	0	25	88	0.99022
2.5	1.00E-03	1.00E-05	0	25	92	0.98533
2.5	1.00E-03	1.00E-05	0	25	96	0.96577
2.5	1.00E-03	1.00E-05	0	25	100	0.96088
2.5	1.00E-03	1.00E-05	0	25	104	0.94621
2.5	1.00E-03	1.00E-05	0	25	108	0.62836
2.5	1.00E-03	1.00E-05	0	25	112	0.21271
2.5	1.00E-03	1.00E-05	0	25	116	0.1687
2.5	1.00E-03	1.00E-05	0	25	120	0.12958
2.5	1.00E-03	1.00E-05	0	25	124	0.1198
2.5	1.00E-03	1.00E-05	0	25	128	0.09535
7.3	1.00E-03	1.00E-05	0	25	4	0.0268
7.3	1.00E-03	1.00E-05	0	25	8	0.03505
7.3	1.00E-03	1.00E-05	0	25	12	0.03505
7.3	1.00E-03	1.00E-05	0	25	16	0.4268
7.3	1.00E-03	1.00E-05	0	25	20	0.76082
7.3	1.00E-03	1.00E-05	0	25	24	0.82268
7.3	1.00E-03	1.00E-05	0	25	28	0.86392
7.3	1.00E-03	1.00E-05	0	25	32	0.86804
7.3	1.00E-03	1.00E-05	0	25	36	0.88454
7.3	1.00E-03	1.00E-05	0	25	40	0.87629
7.3	1.00E-03	1.00E-05	0	25	44	0.88866
7.3	1.00E-03	1.00E-05	0	25	48	0.92577
7.3	1.00E-03	1.00E-05	0	25	52	0.90928
7.3	1.00E-03	1.00E-05	0	25	56	0.90515
7.3	1.00E-03	1.00E-05	0	25	60	0.90515
7.3	1.00E-03	1.00E-05	0	25	64	0.92165
7.3	1.00E-03	1.00E-05	0	25	68	0.9299
7.3	1.00E-03	1.00E-05	0	25	72	0.9299
7.3	1.00E-03	1.00E-05	0	25	76	0.9299
7.3	1.00E-03	1.00E-05	0	25	80	0.90515
7.3	1.00E-03	1.00E-05	0	25	84	0.90928
7.3	1.00E-03	1.00E-05	0	25	88	0.90103
7.3	1.00E-03	1.00E-05	0	25	92	0.92165
7.3	1.00E-03	1.00E-05	0	25	96	0.90103
7.3	1.00E-03	1.00E-05	0	25	100	0.91753
7.3	1.00E-03	1.00E-05	0	25	104	0.9134
7.3	1.00E-03	1.00E-05	0	25	108	0.9299
7.3	1.00E-03	1.00E-05	0	25	112	0.9299
7.3	1.00E-03	1.00E-05	0	25	116	0.92165
7.3	1.00E-03	1.00E-05	0	25	120	0.88866
7.3	1.00E-03	1.00E-05	0	25	124	0.9134
7.3	1.00E-03	1.00E-05	0	25	128	0.90928
7.3	1.00E-03	1.00E-05	0	25	132	0.43918
7.3	1.00E-03	1.00E-05	0	25	136	0.11753
7.3	1.00E-03	1.00E-05	0	25	140	0.07629
7.3	1.00E-03	1.00E-05	0	25	144	0.06392
7.3	1.00E-03	1.00E-05	0	25	148	0.05567
7.3	1.00E-03	1.00E-05	0	25	152	0.04742
7.3	0.01	1.00E-05	0	25	4	0.02882
7.3	0.01	1.00E-05	0	25	8	0.03769
7.3	0.01	1.00E-05	0	25	12	0.04656
7.3	0.01	1.00E-05	0	25	16	0.35255
7.3	0.01	1.00E-05	0	25	20	0.5255
7.3	0.01	1.00E-05	0	25	24	0.52993
7.3	0.01	1.00E-05	0	25	28	0.54767
7.3	0.01	1.00E-05	0	25	32	0.56541
7.3	0.01	1.00E-05	0	25	36	0.54767
7.3	0.01	1.00E-05	0	25	40	0.54767
7.3	0.01	1.00E-05	0	25	44	0.56098
7.3	0.01	1.00E-05	0	25	48	0.55654
7.3	0.01	1.00E-05	0	25	52	0.54767
7.3	0.01	1.00E-05	0	25	56	0.53437
7.3	0.01	1.00E-05	0	25	60	0.5388
7.3	0.01	1.00E-05	0	25	64	0.53437
7.3	0.01	1.00E-05	0	25	68	0.54767
7.3	0.01	1.00E-05	0	25	72	0.57428
7.3	0.01	1.00E-05	0	25	76	0.59645
7.3	0.01	1.00E-05	0	25	80	0.57428
7.3	0.01	1.00E-05	0	25	84	0.57428
7.3	0.01	1.00E-05	0	25	88	0.56541
7.3	0.01	1.00E-05	0	25	92	0.59202
7.3	0.01	1.00E-05	0	25	96	0.57871
7.3	0.01	1.00E-05	0	25	100	0.57428
7.3	0.01	1.00E-05	0	25	104	0.57871
7.3	0.01	1.00E-05	0	25	108	0.56541
7.3	0.01	1.00E-05	0	25	112	0.56541
7.3	0.01	1.00E-05	0	25	116	0.56541
7.3	0.01	1.00E-05	0	25	120	0.54767
7.3	0.01	1.00E-05	0	25	124	0.55654
7.3	0.01	1.00E-05	0	25	128	0.55654
7.3	0.01	1.00E-05	0	25	132	0.54767
7.3	0.01	1.00E-05	0	25	136	0.54324
7.3	0.01	1.00E-05	0	25	140	0.22838
7.3	0.01	1.00E-05	0	25	144	0.07761
7.3	0.01	1.00E-05	0	25	148	0.05987
7.3	0.01	1.00E-05	0	25	152	0.05543
7.3	0.01	1.00E-05	0	25	156	0.051
7.3	0.01	1.00E-05	0	25	160	0.051
7.3	0.01	1.00E-05	0	25	164	0.04656
7.3	0.01	1.00E-05	0	25	168	0.05543
7.3	0.01	1.00E-05	0	25	172	0.04213
7.3	0.01	1.00E-05	0	25	176	0.04656
7.3	0.01	1.00E-05	0	25	204	0.10865
7.3	0.01	1.00E-05	0	25	208	0.10421
7.3	0.01	1.00E-05	0	25	212	0.09978
7.3	0.01	1.00E-05	0	25	216	0.14412
7.3	0.01	1.00E-05	0	25	220	0.08647
7.3	0.01	1.00E-05	0	25	224	0.09534
7.3	0.01	1.00E-05	0	25	228	0.09091
7.3	0.01	1.00E-05	0	25	232	0.09534
7.3	0.01	1.00E-05	0	25	236	0.09091
7.3	0.01	1.00E-05	0	25	240	0.09091
7.3	0.01	1.00E-05	0	25	244	0.09091
7.3	0.01	1.00E-05	0	25	248	0.09091
7.3	0.01	1.00E-05	0	25	252	0.09091
7.3	0.01	1.00E-05	0	25	256	0.10865
7.3	0.01	1.00E-05	0	25	260	0.71175
7.3	0.01	1.00E-05	0	25	264	0.59645
7.3	0.01	1.00E-05	0	25	268	0.40576
7.3	0.01	1.00E-05	0	25	272	0.30377
7.3	0.01	1.00E-05	0	25	276	0.20621
7.3	0.01	1.00E-05	0	25	280	0.15743
7.3	0.01	1.00E-05	0	25	284	0.14856
7.3	0.01	1.00E-05	0	25	288	0.13525
7.3	0.01	1.00E-05	0	25	292	0.13969
7.3	0.01	1.00E-05	0	25	296	0.13525
7.3	0.01	1.00E-05	0	25	300	0.1663
7.3	0.01	1.00E-05	0	25	304	0.14412
7.3	0.01	1.00E-05	0	25	308	0.17073
7.3	0.01	1.00E-05	0	25	312	0.13969
7.3	0.01	1.00E-05	0	25	316	0.11752
7.3	0.01	1.00E-05	0	25	320	0.10865
7.3	0.01	1.00E-05	0	25	324	0.10421
7.3	0.01	1.00E-05	0	25	328	0.09978
7.3	0.01	1.00E-05	0	25	332	0.09978
7.3	0.01	1.00E-05	0	25	336	0.09091
7.3	0.01	1.00E-05	0	25	340	0.09534
7.3	0.01	1.00E-05	0	25	344	0.08204
7.3	0.01	1.00E-05	0	25	348	0.07761
7.3	0.01	1.00E-05	0	25	352	0.08647
7.3	0.01	1.00E-05	0	25	356	0.08647
7.3	0.01	1.00E-05	0	25	360	0.06874
7.3	0.01	1.00E-05	0	25	364	0.06874
7.3	0.01	1.00E-05	0	25	368	0.05987
7.3	0.02	1.00E-05	0	25	4	0.026
7.3	0.02	1.00E-05	0	25	8	0.03073
7.3	0.02	1.00E-05	0	25	12	0.026
7.3	0.02	1.00E-05	0	25	16	0.58865
7.3	0.02	1.00E-05	0	25	20	0.86288
7.3	0.02	1.00E-05	0	25	24	0.82506
7.3	0.02	1.00E-05	0	25	28	0.90544
7.3	0.02	1.00E-05	0	25	32	0.93853
7.3	0.02	1.00E-05	0	25	36	0.89125
7.3	0.02	1.00E-05	0	25	40	0.93381
7.3	0.02	1.00E-05	0	25	44	0.93853
7.3	0.02	1.00E-05	0	25	48	0.93381
7.3	0.02	1.00E-05	0	25	52	0.90071
7.3	0.02	1.00E-05	0	25	56	0.96217
7.3	0.02	1.00E-05	0	25	60	0.93853
7.3	0.02	1.00E-05	0	25	64	0.93381
7.3	0.02	1.00E-05	0	25	68	0.94799
7.3	0.02	1.00E-05	0	25	72	0.94799
7.3	0.02	1.00E-05	0	25	76	0.94326
7.3	0.02	1.00E-05	0	25	80	0.93853
